Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
3,6.9436427358449615,0.1267574390322247,Organic,1.7244891378060099,1,1.0
5,0.9067029855432404,0.1698565638657041,Paid,14.687158476722022,0,1.0
6,6.070964920909029,0.5260180521028018,Social,1.124477642264944,2,1.0
2,3.100508611039278,0.2542509880829962,Paid,6.413697235674583,6,1.0
8,0.061651663839150744,0.25623342151672607,Referral,1.023664455704276,1,1.0
5,3.8689334580452366,0.23799544933048863,Direct,1.599033104170741,7,1.0
4,0.10859770521006654,0.16232476637567075,Social,5.6200352223243595,1,1.0
4,17.835033405986394,0.2984590704673595,Organic,3.479428988541112,2,1.0
2,6.182134649323459,0.1792015126391795,Referral,1.4273274998083523,1,1.0
5,1.0586624372283606,0.07862009326504635,Paid,3.268851622501353,4,1.0
5,0.8928385804824424,0.34793513343259663,Referral,3.4331901416079478,3,1.0
4,1.4410884970753164,0.3255449884555756,Paid,3.2779695590943043,2,0.8952300080605784
2,1.3209475482085433,0.28449835057008366,Organic,8.601250181068021,1,1.0
4,1.3972595538420807,0.2556968613242021,Paid,1.2476349169269036,3,1.0
4,1.1493935886508264,0.26633942951519,Paid,2.3642378708266687,3,1.0
1,2.9117133984794377,0.4742293303445233,Paid,0.4607684199381051,2,0.8504982642113341
8,0.5383263086042183,0.06528396111373139,Social,3.3042618664347274,2,1.0
4,5.612043618969078,0.07146078265878608,Social,5.586321743202042,3,1.0
10,5.020369450808308,0.662333806331937,Paid,6.476396367324183,4,1.0
6,1.9415585175022172,0.705605529667993,Paid,0.8712852644302304,3,1.0
3,5.746462219430339,0.30256531077199394,Paid,3.86805356356203,3,1.0
6,0.8516481774766119,0.48850917854893217,Paid,7.265225481349644,4,1.0
4,0.05316467711904792,0.19837640352450164,Direct,1.7033003317895687,3,0.8627572349486163
3,2.8965053634281586,0.5307383102920988,Referral,17.41481752805839,2,1.0
2,1.8369664370647167,0.107628586384801,Organic,4.487307677932563,2,1.0
3,2.5121929132307628,0.28768683388669547,Paid,0.23061650849931084,3,0.9610833737156674
5,6.88800271975269,0.19682017751383116,Referral,2.6475816011959377,2,1.0
3,10.512240265470199,0.01940860380805184,Referral,2.3345523692429104,1,1.0
4,3.019082398221969,0.08396518267970267,Paid,2.8871729012472165,2,1.0
3,4.332477155775103,0.2107607716364202,Organic,8.417025190807214,1,1.0
6,0.26258940727734975,0.2167224631778774,Organic,4.588564580559299,0,1.0
5,0.5256169109463756,0.2845115689523625,Organic,0.9906344213214815,1,0.6592145399036793
5,3.963821924015161,0.5150466681302694,Paid,3.882473911002425,1,1.0
4,1.6935519887008676,0.15082872751496978,Organic,6.184212508098955,2,1.0
4,1.7715837161970067,0.2058098847137943,Social,0.35485791133351097,5,1.0
6,1.1071435854562544,0.36450100031016525,Organic,1.5765122580413173,1,1.0
4,2.8045587201538265,0.2249702878312404,Direct,5.1962178219969015,2,1.0
6,0.6143090878868012,0.31386707906109784,Organic,10.377110617016976,1,1.0
4,2.9578572968471715,0.24028961079173075,Organic,0.943752359324797,4,1.0
5,0.5727510622255578,0.5426479264935695,Paid,5.640220446501048,0,1.0
5,0.19786187826471144,0.407785534243156,Organic,8.484251038911749,1,1.0
4,1.2030347186491424,0.4030541224014832,Direct,1.9535596792330527,3,0.6757798654742352
5,0.7885404764824167,0.07655220028964087,Organic,6.023603797698517,1,1.0
3,6.5944492565565245,0.15447287491768613,Paid,2.360066543726775,1,1.0
4,0.16956329260774688,0.5106042177478434,Direct,3.041126564913312,2,0.9977933453285245
6,0.5829893972847833,0.31353093805677046,Organic,4.166487035905577,0,0.9456330170297726
6,2.386999246664158,0.3177155942088031,Organic,7.80593283700377,1,1.0
1,1.967942598993163,0.10964485324523326,Organic,12.521117904087552,3,1.0
3,0.14080950766679767,0.061838792842962335,Paid,2.197346548243608,3,1.0
4,0.021836564161727665,0.6870865383200422,Organic,1.3190199810816592,3,1.0
6,13.285579644621585,0.23621677046020256,Paid,7.591993092889191,1,1.0
4,3.226164508412895,0.575649977435688,Social,5.676443680554118,3,1.0
3,1.3643101827854751,0.5729125640366256,Social,4.511488882650704,0,1.0
14,1.9070825004481309,0.3004520136630768,Organic,6.34324151980532,3,1.0
5,0.9299880428342915,0.09245680619403403,Organic,2.394139859596154,3,1.0
4,1.268782095776736,0.18546132913490623,Organic,4.548935075288218,1,1.0
5,3.14128725274687,0.47438735359641904,Paid,8.903024232545148,1,1.0
5,6.431922239510606,0.18795942289177223,Organic,1.9725733484700592,4,1.0
7,0.610500836176719,0.6371248884993507,Social,6.041680912019691,0,1.0
7,5.504530286164583,0.07832095070946073,Referral,2.643504564858561,4,1.0
7,0.38881150510728546,0.5542060655435206,Organic,7.376043055535941,1,1.0
2,0.7261849649759063,0.2332265033651484,Referral,8.371822949585,3,1.0
5,0.11365171994705454,0.33343696657499133,Organic,3.1108845210161333,1,1.0
3,0.45530208389100457,0.3927056128765653,Organic,4.068826379441518,2,1.0
7,7.477721136922904,0.31518381726685624,Organic,1.6982351752908968,1,1.0
2,1.8454419632051358,0.10516543694119303,Organic,4.8450569153674214,1,1.0
6,0.242543145595146,0.4395270008078516,Referral,0.9104257264314902,2,0.760157061266079
4,9.636209964536,0.45620315430957487,Paid,4.7952660887758904,2,1.0
8,6.335703489490392,0.3311546706787992,Organic,5.392066413406011,1,1.0
5,4.21560622234011,0.07324546736491777,Direct,3.9015868325531367,1,1.0
1,8.13043281405306,0.29814023108879795,Paid,1.831149390129782,4,1.0
2,0.7458818916415487,0.19748728229601373,Organic,8.257151213528589,1,1.0
3,5.430429530666173,0.09070341703342184,Organic,1.8167727238923048,2,0.9639403574919836
6,3.5134637491473244,0.16665704159997322,Paid,9.279143822104464,2,1.0
8,6.115111844476955,0.5766075948882953,Direct,3.8283950534416378,0,1.0
4,4.782341274200008,0.2962146430019843,Paid,12.643076416326178,2,1.0
3,1.2762155745346326,0.3787744073165866,Direct,6.601897042146625,0,1.0
6,4.466955823580007,0.35813440158328186,Paid,1.901822357887955,1,1.0
6,0.9132898270002183,0.23380064418480334,Paid,5.391418658793872,2,1.0
8,1.1951355657652354,0.15795582506769504,Paid,6.203610171675579,3,1.0
6,0.3425503614218003,0.21223612301931444,Referral,4.1230497484823925,0,1.0
6,8.203642235100741,0.3835798217627726,Organic,3.380418386687311,1,1.0
5,1.0317134889787707,0.628048222826934,Social,8.583998403381626,2,1.0
4,2.2058004572899814,0.08534998666730623,Organic,1.6715457228033068,0,1.0
5,1.4894510705251878,0.1671428340138016,Paid,3.741516407358979,3,1.0
5,9.651241356307137,0.3279909136806695,Paid,24.796182204933636,1,1.0
6,1.2241265469628455,0.2810327137655432,Referral,3.8261394603549435,3,1.0
11,4.522618738868074,0.48962479659601105,Organic,3.740790718900737,4,1.0
8,5.801687084818901,0.3049649578699388,Paid,0.9892157441300258,3,1.0
7,1.7160107137841747,0.40733480721499454,Paid,8.276178829153926,1,1.0
7,1.4252743602756803,0.4958340970014335,Referral,7.546159835019941,3,1.0
4,4.131954158161949,0.35389283293346446,Social,2.6668871448695533,1,1.0
8,7.321956737574932,0.44603088015194436,Referral,8.515249984533726,1,1.0
6,4.218655400186981,0.5937496116679046,Organic,2.4431957433890834,1,1.0
2,0.7729191540111231,0.20367376522740652,Direct,2.632906763503481,3,1.0
4,6.576023803941975,0.394003186357886,Social,3.7899326871010914,0,1.0
0,1.4710190401315488,0.05821743617291607,Organic,1.8384537466761002,2,1.0
6,2.5756891070788237,0.16536485243976268,Organic,2.1329603829433568,0,1.0
0,5.341312562445948,0.43078251150914054,Organic,5.685453474847222,3,1.0
7,0.6262236713616149,0.5096899456686428,Paid,0.9752974230062605,5,1.0
9,4.604524211552839,0.10755131417028459,Social,3.8198289160750107,2,1.0
7,2.7202303420760714,0.30961451020872904,Social,5.511827992883859,1,1.0
2,6.714373401072154,0.7294326892820374,Social,5.038768765585354,3,1.0
4,0.5661191360100037,0.4224424051578516,Organic,8.249008601117094,2,1.0
8,1.637712415653973,0.059311140320932466,Paid,1.1148926292494974,2,0.9351724813878286
5,5.366467032022245,0.41977196245002707,Organic,0.5743626922341379,2,1.0
5,0.05825711520510865,0.11457234007632695,Organic,2.0673674607095287,3,1.0
6,0.3570309782418586,0.26311773657059323,Referral,10.584897577866377,4,1.0
2,13.990054950447842,0.17802346634918081,Organic,3.009681920933037,1,1.0
4,0.9871550614589282,0.11712756976238972,Referral,5.749865463566411,1,1.0
7,11.132540179506119,0.17187194325607857,Referral,5.516488536950479,3,1.0
3,0.6046289143846165,0.2281816755576982,Social,1.9981914385669668,0,0.7778583610182208
6,1.3439959009841047,0.3282831774911412,Organic,1.1278009020755353,3,1.0
2,4.193515551697314,0.3082050553316342,Social,2.3127003077728947,1,1.0
8,3.2168904590543024,0.4217352408338552,Direct,4.71143982886105,0,1.0
10,2.6105295770166035,0.3872092913479098,Social,3.636124874968227,1,1.0
5,2.264424263160752,0.34198109144395183,Social,3.948249044666977,0,1.0
4,5.562956369191039,0.05079516073370901,Referral,1.781472508843364,0,1.0
4,0.8034366278690961,0.2963729630085041,Paid,3.7458687552538183,2,1.0
8,1.7527218843510581,0.13800086731092875,Referral,0.9251990053141242,2,1.0
9,0.506862155748041,0.2844594720379487,Referral,2.320585051220269,1,1.0
7,2.718587539339482,0.09875993527408632,Referral,1.135458160710006,0,1.0
7,0.8652247052174287,0.39881016676835757,Social,3.831147164911794,4,1.0
3,1.2186854877887843,0.536318331242974,Paid,3.0114213308062006,1,0.9466511164984674
8,1.9117227118167992,0.08969880965730025,Organic,2.0640797592419515,3,1.0
7,0.08140633266353749,0.3157147956462242,Paid,1.6191629451448961,1,0.9425223523676461
2,0.2893276506200383,0.4151431533794749,Organic,2.649349858804776,0,0.8231957492181373
5,3.474410720154103,0.3451602105040186,Organic,2.1649169151492305,0,1.0
7,1.6809404926014144,0.08924436370822963,Organic,4.3986269586176245,1,1.0
6,6.002783386507312,0.20073245702975095,Organic,7.055221624123719,2,1.0
1,3.5591060469388154,0.20237014704097295,Social,5.243938106974192,1,1.0
3,0.02440179770277411,0.4347127678236454,Paid,5.6638503803543285,2,1.0
4,2.876908431387297,0.29632949275313114,Organic,0.20372925273309525,2,1.0
4,0.295237017584284,0.39193765569099986,Paid,3.402917366556527,2,0.7662275250636145
3,4.555135441775663,0.36263825677497946,Organic,3.9364728591241924,1,1.0
7,14.3057820844471,0.28849796327965355,Paid,6.2977631517046895,3,1.0
9,2.2727294061366425,0.22662940241820181,Paid,6.732804565544907,1,1.0
4,3.4444744917802805,0.1585980486720385,Direct,8.139851755197022,2,1.0
3,0.8127272303387343,0.08108591012707361,Organic,2.2027195649415776,0,0.9453151782351971
4,1.7266137800284507,0.0725481073520658,Referral,2.42407772231262,5,1.0
4,5.8158126841911315,0.28095463080170185,Social,0.15728794255993608,3,1.0
6,0.549688518452261,0.4775247925699443,Direct,1.2701279008784512,6,0.8389664422130787
3,0.9258412815959645,0.3059293590578863,Organic,4.468892583103252,1,0.7859149001318781
10,1.7687066027914922,0.3649083044637582,Paid,3.994320046314048,1,1.0
5,3.7369781408422362,0.29179291142931324,Organic,4.329234917245238,1,1.0
5,1.4142568740727075,0.041097643131140914,Paid,4.279442541354959,0,1.0
3,7.882133158627658,0.2858195130022603,Organic,0.8687875398556685,4,1.0
2,0.29766171548038023,0.3153747441298517,Social,6.906662705308619,0,1.0
7,1.3899383371838505,0.5164888520788731,Organic,2.985032909930864,2,1.0
5,3.7028231183628186,0.5921233069630393,Paid,3.9275040293312697,4,1.0
4,0.7684989207300814,0.2587572508247408,Paid,5.68213790849329,3,1.0
6,3.204945944852806,0.47022510646468035,Direct,11.058348523772798,2,1.0
5,0.5381586569673779,0.4482727762961522,Referral,5.494677287173793,1,1.0
4,0.1728246851229039,0.15304443655262304,Organic,1.7705499980953396,2,1.0
7,0.386964785150813,0.09941665049682988,Organic,12.729921294733007,2,1.0
4,7.977128030277409,0.24204077045567735,Organic,3.4577716557492777,1,1.0
2,2.4072184087405732,0.19503432005630733,Social,3.5718405745916124,2,1.0
3,4.773995103238622,0.34193469285752526,Referral,8.31431001861904,2,1.0
8,1.213342132587725,0.414676387231995,Referral,1.1400043246977525,0,0.693279713152483
5,2.694311226210596,0.2199274327759164,Organic,4.927557726629869,0,1.0
6,2.0493062083679288,0.33575509832416234,Social,6.053737949669384,5,1.0
2,8.741791094059668,0.1755208301335539,Referral,3.1840782623303356,1,1.0
3,4.129918986884024,0.13373816533661528,Direct,6.014629283181566,7,1.0
3,3.934035265552134,0.08256457630162319,Paid,10.779660155282238,1,1.0
7,0.14238593850993497,0.04471846326396368,Organic,0.6972749495299193,4,0.6698786866006656
5,2.393321689901597,0.08085773471481934,Organic,1.7191678755220385,2,1.0
2,1.8876534629685473,0.22907118253240227,Organic,0.3314715196038893,0,0.7329598490317601
2,7.886702443682472,0.17964860835218874,Referral,1.0894466595483738,4,1.0
7,0.892558861281241,0.1870946795021168,Referral,2.7915623424167797,2,1.0
8,0.9434478740534951,0.6215863334809325,Organic,2.4088991679305973,2,1.0
4,1.5897513812080017,0.5444302957937909,Organic,2.1618897961470913,1,1.0
4,0.8366416131670074,0.36470901118094723,Organic,8.252444718457992,0,1.0
4,0.4149734444919669,0.26297149404637415,Direct,8.433840558535106,1,1.0
3,5.843447671148733,0.2079536864853857,Organic,9.743993191075653,3,1.0
4,2.4512136405304394,0.4687999292555662,Organic,3.8055173020624786,2,1.0
6,5.927682736195264,0.4695758669319198,Organic,15.046124298279992,4,1.0
5,5.335962931795419,0.2813235095242167,Paid,5.039042027403576,0,1.0
5,0.9940341048949441,0.17248051141946166,Referral,4.600367402098852,0,1.0
3,2.3804771772118087,0.28120913749829307,Social,4.87499122304004,3,1.0
6,0.26065572743863163,0.19136870613056992,Organic,5.03225522267861,1,1.0
4,7.404215290260312,0.08247263270081887,Referral,2.5502173046289296,4,1.0
2,1.5538665185566978,0.424134885681633,Organic,5.604855302406374,3,1.0
5,1.5010232568265192,0.28911963832899995,Direct,7.953131731000641,3,1.0
7,1.0818568652270029,0.08434989748181296,Organic,0.5693675160763675,1,0.8941810487174098
8,1.8522481569851514,0.3869141144025384,Organic,4.402427887504656,5,1.0
0,0.8700920309784871,0.062331228329678204,Paid,0.2661016717244857,1,0.4029104164772543
5,1.4093018809502398,0.11915452367745531,Organic,7.0022487001447775,1,1.0
4,4.827519571201438,0.4338827453467258,Organic,4.181728825770847,2,1.0
6,5.391923563803605,0.2573159179483303,Referral,3.584583767887317,0,1.0
4,1.0880035005713249,0.355435506700594,Referral,0.17734807990656207,1,1.0
7,1.8990613028752565,0.3680074054515363,Paid,2.2587018830892145,1,1.0
2,6.210132141056381,0.5694765077434828,Referral,2.506647160614622,0,1.0
3,0.16233388418519668,0.3504124567054838,Paid,6.864425429830489,5,1.0
3,6.598595685329617,0.036968649252552936,Referral,2.814776114893542,4,1.0
5,0.7422485849127912,0.3954159349250053,Paid,3.0587088564500946,0,0.9020948460402172
6,3.4046394262222157,0.31812938457508105,Referral,6.552232335233322,1,1.0
9,2.620783698101101,0.39462277729660944,Organic,12.924702618341337,2,1.0
6,2.415192416299992,0.08326462322080977,Organic,3.322032000369968,3,1.0
7,5.884660329355114,0.17817496304458744,Paid,9.217138901359005,3,1.0
2,0.32132660822931475,0.3821900652014241,Paid,10.73565576744636,4,1.0
2,1.2786632052903766,0.19654378952554213,Social,0.9741486728888851,4,1.0
8,2.3182128228243317,0.67632108489642,Organic,1.7778299694083581,2,1.0
8,5.002613282290498,0.39696466081710413,Organic,17.13063475030514,1,1.0
8,0.731734727418668,0.1263028174325186,Organic,6.717051228805695,5,1.0
7,4.872586435467788,0.1983672125431122,Organic,1.3280715042295566,1,1.0
6,1.53066982811112,0.27567897965878846,Referral,9.695354592547986,6,1.0
2,0.6281430346806074,0.26353624458630553,Paid,11.611789485398887,3,1.0
7,4.26870625006271,0.20941982524312952,Referral,3.930401885714347,1,1.0
6,0.2858969144674226,0.3790353514965341,Paid,6.1158426784076605,1,1.0
5,2.169380585862325,0.44725990890893663,Social,4.769211238062369,2,1.0
6,0.19802130528124115,0.34867160995704777,Direct,8.854975979795666,4,1.0
4,1.322116820641447,0.32463320289001335,Referral,1.6977704031919294,1,1.0
4,2.756959077994326,0.21400295181739082,Social,2.3645493230508823,1,1.0
4,2.4365729369701423,0.07619418295092117,Paid,6.836354454855682,4,1.0
5,1.555844734485996,0.0914653347407411,Direct,6.919729680488326,0,1.0
4,1.6813503760479172,0.2683585070221044,Social,6.823329884363955,1,1.0
7,0.7715344649007121,0.47094834139194164,Direct,5.316101096811983,3,1.0
2,1.825770675934225,0.4776646918883051,Referral,7.921091470372336,2,1.0
4,9.189134682984447,0.26511219851138834,Social,9.829091758451723,0,1.0
1,5.7004320135591495,0.16946964322885746,Paid,8.989284219900535,1,1.0
6,0.470778625905912,0.6001343365217354,Organic,2.6214518851891673,2,0.9819265743943353
1,0.09069972169349205,0.27573164139091283,Organic,3.1947261413585593,1,1.0
6,8.132757008794218,0.1400372950906002,Social,4.378638825966976,0,1.0
6,2.2443928811365215,0.4360481021685923,Organic,1.8477994228775667,1,1.0
0,2.315518252060233,0.1904708787951109,Paid,2.7043082732260104,3,0.7157727453472013
6,4.5521900600719345,0.31344100982044193,Organic,3.93421093455411,0,1.0
1,1.1336474730842305,0.06635879102226902,Organic,2.759507083211605,3,1.0
4,1.9728048423011413,0.18611404494787748,Social,1.9812112510249829,3,0.9214352326029877
6,10.388858998096943,0.46177679338792627,Social,3.0909686980555846,2,1.0
7,3.345585261582235,0.1418399919692527,Paid,11.50898231648633,1,1.0
6,0.5008037524868747,0.09198444561862122,Organic,12.145986485565981,4,1.0
3,0.4289336043224916,0.39898641228836407,Paid,1.688699104451941,1,0.7553711719186075
7,0.6854662783084922,0.5131673480899395,Paid,0.8168299064838521,3,1.0
6,4.36644042476126,0.2505629131477837,Organic,3.783863043595593,1,1.0
5,1.0502771292727122,0.14356130631042324,Organic,1.182876004762901,3,1.0
7,0.06486270889954449,0.34545963150387865,Paid,1.6912942887204034,2,1.0
4,8.656566239161766,0.12680539034971586,Organic,5.282715297682862,2,1.0
7,0.5579530690065038,0.16875597001011833,Referral,2.4335448629374237,3,1.0
1,0.028812476361544534,0.5282452781046739,Organic,9.620062225194912,0,1.0
2,0.812009228285819,0.4350887000260784,Paid,2.1534145506872133,2,0.9206457230828101
2,0.8037512282502549,0.468025828053444,Organic,4.910747190892895,3,1.0
6,1.644571484577586,0.24226169947455808,Direct,12.07878624474201,2,1.0
8,7.5918403479482475,0.5125427463096964,Paid,2.4235521090349783,4,1.0
6,6.340482445358551,0.1141264929089548,Organic,0.9687040892066603,5,1.0
0,1.831355364543897,0.256594314101299,Paid,1.518302521220505,3,1.0
10,1.5874775075329695,0.2369093503908767,Social,10.881303886082142,0,1.0
2,2.429104248206934,0.04827863203844885,Social,2.0005758846032644,0,1.0
5,0.8369758712447636,0.29304992301665567,Referral,1.19743527996465,1,1.0
8,0.1607878049228139,0.1433796134755025,Organic,6.731143525661993,3,1.0
5,8.401687635978469,0.45748875684775375,Referral,1.1555000149398598,1,1.0
4,0.6199619569715875,0.3430033581922763,Social,4.065204143219476,1,1.0
3,0.663439375168862,0.49395310845699664,Paid,0.9914468105088275,3,0.751203136061478
7,1.9185936314869856,0.505088919310781,Social,2.8558613082138224,3,1.0
7,2.0295389661414043,0.41167023221547755,Organic,8.286452266911303,0,1.0
3,0.05581871145336058,0.14278638991006073,Organic,2.311164955805619,2,0.9155571522082164
3,0.4803468901772865,0.29531756157102884,Social,1.0256540252642496,2,1.0
2,1.4251923649899,0.1765194168549369,Referral,3.5982847945226055,3,1.0
2,3.4534835778472592,0.1527786745132888,Organic,5.483059836349947,1,1.0
7,0.7779387553318018,0.10783550058893128,Organic,3.2284102315641623,1,1.0
4,1.6498141488048312,0.2586572243091229,Social,12.396537655701664,1,1.0
1,2.4448942187506986,0.16328124831133603,Organic,1.5984793946136897,1,0.972877179717996
3,6.5836817416152815,0.34591984294941336,Organic,2.579765549212802,4,1.0
10,1.183889329200972,0.40989063221980615,Organic,3.0567752896859064,2,1.0
3,0.43008124458346975,0.05589247346899391,Direct,4.489632363151732,2,1.0
6,2.015755687284732,0.2396491462671751,Direct,1.5325827153661722,4,1.0
4,4.119798019913511,0.08600483114820537,Paid,2.3826714240321434,2,1.0
5,0.34912875697366924,0.48614094768054306,Paid,2.2664924668441206,1,1.0
3,1.658504821211133,0.5041799175166496,Organic,1.4595522642800907,1,1.0
7,0.05383559242564528,0.18905140346439384,Organic,3.0445577028284463,8,1.0
5,0.10240564547903576,0.1370374396492226,Social,5.415000123470226,0,1.0
2,1.9788666059937192,0.4875047904753017,Organic,0.9080014208432062,3,1.0
6,1.0623088978672501,0.6058595880651009,Paid,3.442923150639443,4,1.0
3,5.595067960282556,0.2705566423215803,Referral,3.932851883568751,4,1.0
2,2.765073158128725,0.10578371855762948,Organic,3.868783639456152,2,1.0
7,1.8150405902510105,0.13051617184883074,Paid,14.632949274591581,2,1.0
6,1.5724184386212214,0.16630009523031555,Paid,3.9668552259498857,2,1.0
3,2.062959780584627,0.25070545161811647,Referral,2.818399898489538,4,1.0
5,0.12383764462822713,0.28837178819573517,Organic,2.0124814486044365,2,0.9605409733771167
7,6.698991175733553,0.3898932431202116,Organic,2.286196258129321,1,1.0
4,19.13695520129793,0.07413256628592779,Paid,1.7021136880075058,2,1.0
4,0.6007984563844184,0.25249660108729055,Direct,2.0754463163336525,2,1.0
3,0.38480596042566484,0.07724864154428927,Organic,2.480493346455538,2,1.0
6,0.46497422148847734,0.10035759582548172,Direct,2.973886741918538,0,1.0
4,3.2455049777633698,0.3106112118087031,Referral,5.001229434454121,1,1.0
5,3.24916927882742,0.21893191733062398,Social,1.8908188833044035,7,1.0
7,5.650127850547079,0.2108319667603319,Organic,1.9072077143012887,1,1.0
4,4.180880193201582,0.3008590280362011,Organic,3.739580711741079,3,1.0
3,1.7918187889082604,0.35559072102193134,Organic,3.7458362041805167,1,1.0
1,2.8468707391544887,0.173133023164827,Organic,2.2176423108980488,3,1.0
5,3.496994738079441,0.19436806407559756,Direct,1.0002404307016808,5,1.0
8,2.1568505204374686,0.3660083202931657,Organic,6.514358878806784,1,1.0
5,1.9367932685218416,0.30692337671171727,Paid,4.663702605212915,1,1.0
5,3.107736065866029,0.62069081559791,Organic,3.44139619045431,3,1.0
3,2.4457718992468775,0.20658351766602928,Referral,5.819222599061567,3,1.0
3,3.0979874927934907,0.47501390442189584,Organic,0.6817504408638473,3,1.0
6,2.846866185805812,0.40347417214603093,Organic,0.5351914140485213,1,0.7765874629419064
5,3.810301074067505,0.3260622543260212,Organic,3.2569571511521382,2,1.0
7,3.0884077591452272,0.3865486476689197,Social,5.3132314837380665,4,1.0
6,2.200298497045964,0.5367704667480959,Organic,3.1828048097663726,3,1.0
8,3.435195426070961,0.07320694357113551,Organic,0.6726722620124919,4,1.0
8,1.7906866876998364,0.024740654402524816,Organic,5.318146855021451,4,1.0
8,0.8299147456644946,0.125698187079109,Direct,1.9011853259401867,2,1.0
9,0.004257680279841056,0.14212603032564583,Paid,6.945976135498664,1,1.0
5,2.4626972148900124,0.43161334040956784,Referral,14.108011042582278,2,1.0
3,2.6795925339276154,0.3330582143916306,Referral,0.7182105531321398,2,1.0
4,10.731903124892863,0.375775974937213,Organic,1.369961192238238,1,1.0
5,1.3457990147346894,0.23063654141205273,Paid,2.679479766709745,2,0.8809439687459331
6,1.5032855692270144,0.1850641188515501,Organic,3.549525327313766,9,1.0
7,0.6761866855957455,0.2727026720103302,Paid,6.432024875190028,2,1.0
4,0.21943610681217912,0.16510082836618412,Paid,3.135185865753686,3,1.0
6,4.4458331017509,0.37378633176864506,Paid,1.306449439461109,2,1.0
13,0.8617707458889825,0.37103015915458937,Organic,4.37844235606975,1,1.0
3,2.816413279262983,0.21882367382306425,Organic,1.3866670781172816,1,1.0
7,3.4920747163846384,0.20304737257423808,Social,2.0262979872128013,1,1.0
7,1.9116431137187724,0.09514108134535071,Referral,6.911043021114837,2,1.0
2,6.270952121811131,0.21546064989826266,Organic,1.8608508042628973,2,1.0
5,1.759854185245064,0.47556019419531037,Organic,1.4242092444330543,1,1.0
2,1.006034833536777,0.4695536977191336,Social,2.131830945271105,4,1.0
4,6.790540950682209,0.2056177164123742,Social,4.829336954139073,0,1.0
3,5.932047621939029,0.0407617937031796,Direct,0.49639583558292005,1,1.0
3,0.53752335187,0.3324952409553065,Organic,4.352241398969087,4,1.0
1,0.07891186174970798,0.15526451604861916,Paid,3.0746099982886776,2,1.0
7,0.28288442236178546,0.44057986047190156,Organic,1.8820089355136647,2,1.0
4,1.0129178259641525,0.3175968511782659,Referral,3.101314436793981,2,1.0
9,10.754618151307891,0.544375238193684,Organic,2.8083347801169136,4,1.0
4,2.4528415398245373,0.3620873069539175,Organic,2.6216966892982168,3,1.0
6,1.4016787828590855,0.27725482410004454,Organic,2.99850504403496,4,1.0
3,6.587011910526302,0.10960132519747924,Referral,2.8914139383915667,3,1.0
8,1.8106672275082707,0.20074856464238042,Paid,1.623742306087188,1,0.8050188940589615
6,1.1360545921244882,0.3750281634930069,Referral,2.23687957841832,1,1.0
5,8.501836802300728,0.3664380882271267,Social,4.19938863509774,4,1.0
3,5.68172875506967,0.2258154658995836,Referral,0.9044116932135212,1,1.0
11,5.567327188356073,0.16747062283118347,Paid,3.499586871912311,0,1.0
7,2.154070599847314,0.5600074306069994,Direct,1.0564995785017088,0,0.724308192707851
6,4.673931079392644,0.06089370830660354,Paid,3.3433251010980825,4,1.0
6,0.5929879896956236,0.09190264073487456,Organic,0.8511485682333982,1,0.8509434632798487
6,2.55448065289306,0.2242230043794662,Direct,1.7518109830776452,1,1.0
6,12.376748417743828,0.6789118136004499,Organic,3.782121988709344,2,1.0
5,1.0315233690702565,0.40659291901075123,Paid,2.703015402189785,3,1.0
8,4.744772731923183,0.3888117089859088,Organic,3.0675986619040114,3,1.0
6,2.0228491405808953,0.4119409938113838,Paid,1.455921495480524,2,1.0
8,0.12185880507821874,0.7265128119416652,Paid,5.576955740757885,3,1.0
13,4.319330965560516,0.35065130696585634,Organic,2.757195889952694,0,1.0
4,0.5538214200630929,0.09309033545632964,Paid,2.481733263878507,1,1.0
1,2.9947285168267523,0.4939460764817255,Social,3.1706110812854975,2,1.0
4,0.26867211728807494,0.08883116287595816,Organic,0.43806821393208834,2,1.0
2,8.804893668053783,0.07049262772867472,Organic,2.783532212494478,2,1.0
7,1.0347638143693472,0.3534065536958251,Organic,3.2495111849272518,3,1.0
4,0.7703518876048056,0.09259216772602162,Social,1.701099774902503,4,1.0
5,0.4148097620088201,0.14771404421775688,Referral,6.044376567290962,1,1.0
8,8.756435551897635,0.5929285899745442,Social,0.8227363065679169,2,1.0
6,3.7333818811603434,0.40885742819996324,Organic,5.569229622488639,1,1.0
5,4.060446516883381,0.045547283919111003,Organic,7.458477656852098,5,1.0
2,2.0758710355568213,0.14268061851909966,Organic,4.52202145339592,1,0.9421101688856262
6,1.931515939562082,0.26678591209851554,Organic,1.8086771342906247,2,1.0
5,0.34967305521167535,0.14100554301178997,Paid,3.5812297957566983,0,0.9530188483634608
6,2.461858412602427,0.34122796121358734,Direct,1.4353621606932663,2,1.0
3,0.8507374831827409,0.2885988523391083,Organic,10.345028427333103,0,1.0
6,11.335799786061997,0.26952643939988885,Direct,2.6288355832381143,3,1.0
6,4.777461278553146,0.34498865508506427,Organic,1.4829998137844356,3,1.0
4,1.5981507995059938,0.16451543256182144,Direct,0.24651720485266765,1,0.8989977252841845
7,0.49229438152832034,0.19406878988344445,Organic,3.0412621540942477,4,1.0
4,4.615983574801636,0.3321122998252602,Direct,6.575329461506357,3,1.0
